supplier,sku,product_name,source_field,raw_category_path,source_row_count
NIConcept,TM17744,Wilshire Long Sleeve Shirt - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17744T,Wilshire Long Sleeve Shirt Tall - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17745,Stirling Short Sleeve Shirt - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17745T,Stirling Short Sleeve Shirt Tall - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17807,Caltech Knit Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17810,Taza Knit Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17873,Somoto Eco Short Sleeve Tee - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17879,Bodie Short Sleeve Tee - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM17885,Omi Short Sleeve Tech Tee - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18117,Okapi Knit Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18130,Rixford Polyfleece Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18135,Cypress Fleece Zip Hoody - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18139,Asgard Eco Knit Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18144,Argus Eco Fleece Full Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18154,Men's Senger Knit Full Zip Performance Jacket w/ Thumb Holes,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18209,Dayton Fleece Hoody - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18210,Odell Knit Zip Hoody - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18212,Kaiser Knit Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18222,Men's Lavar Eco Knit Hoody,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18304,Vega Tech Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18305,Crane Knit Half Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18306,Men's Dege Eco Knit Performance Half Zip,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18308,Bowlen Polyfleece Qtr Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18310,Asgard Eco Knit Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18311,Rigi Eco Knit Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18408,Kruger Fleece Crew - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18501,Tyndall Polyfleece Vest - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18610,Tremblant Knit Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18612,Stratton Knit Quarter Zip - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM18731,Garner Knit Full Zip Hoody - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19101,Colton Fleece Lined Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19531,Bryce Insulated Softshell Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19534,Maxson Softshell Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19542,Mercer Insulated Vest - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19547,Rougemont Hybrid Insulated Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19597,Men's Telluride Lightweight Packable Insulated Puffer Jacket,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19598,Men's Telluride Lightweight Packable Insulated Puffer Vest,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19602,Banff Hybrid Insulated Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19652,Silverton Packable Ins Jkt - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19654,Kyes Eco Packable Insulated Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19655,Porter Eco Insulated Shacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19898,Whistler Light Down Vest - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM19899,Whistler Light Down Jacket - Mens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM36102,Level Knit Beanie - Unisex,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92501,Stinson Softshell Vest - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92505,Women's Joris Eco Waterproof Softshell Vest,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92605,Egmont Packable Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92608,Women's TOBA Packable Jacket,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92713,Cascade Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92723,Ansel Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92725,Rincon Eco Packable Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92907,Peyto Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92936,Index Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92937,Karmine Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92938,Gearhart Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92939,Oracle Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM92940,Women's Joris Eco Waterproof Softshell Jacket,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96209,Kiso Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96222,Crandall Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96252,Moreno Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96255,Mori Long Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96310,Remus Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96311,Otis Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96314,Somoto Eco Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96316,IZU Everything Performance Eco Polo - Women's,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96398,Dade Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96511,Women's Piedmont Short Sleeve Performance Polo,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96512,Women's Cerrado Short Sleeve Performance Polo,categorisation + category_/_sub category,Apparel,1
NIConcept,TM96624,Belmont Short Sleeve Polo - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97744,Wilshire Long Sleeve Shirt - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97745,Stirling Short Sleeve Shirt - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97807,Caltech Knit Quarter Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97810,Taza Knit Quarter Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97873,Somoto Eco Short Sleeve Tee - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97879,Bodie Short Sleeve Tee - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM97885,Omi Short Sleeve Tech Tee - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98117,Okapi Knit Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98130,Rixford Polyfleece Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98135,Cypress Fleece Zip Hoody - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98139,Asgard Eco Knit Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98144,Argus Eco Fleece Full Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98154,Women's Senger Knit Full Zip Performance Jacket w/ Thumb Holes,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98209,Dayton Fleece Hoody - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98210,Odell Knit Zip Hoody - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98212,Kaiser Knit Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98222,Women's Lavar Eco Knit Hoody,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98304,Vega Tech Half Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98305,Crane Knit Half Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98306,Women's Dege Eco Knit Performance Half Zip,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98308,Bowlen Polyfleece Half Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98310,Asgard Eco Knit Quarter Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98311,Rigi Eco Knit Quarter Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98408,Kruger Fleece Crew - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98501,Tyndall Polyfleece Vest - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98610,Tremblant Knit Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98612,Stratton Knit Half Zip - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM98731,Garner Knit Full Zip Hoody - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99101,Colton Fleece Lined Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99531,Bryce Insulated Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99534,Maxson Softshell Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99542,Mercer Insulated Vest - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99547,Rougemont Hybrid Insulated Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99597,Womens Telluride Lightweight Packable Insulated Puffer Jacket,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99598,Women's Telluride Lightweight Packable Insulated Puffer Vest,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99602,Banff Hybrid Insulated Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99652,Silverton Packable Ins Jkt - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99654,Kyes Eco Packable Insulated Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99655,Porter Eco Insulated Shacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99898,Whistler Light Down Vest - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,TM99899,Whistler Light Down Jacket - Womens,categorisation + category_/_sub category,Apparel,1
NIConcept,UM1001,"60"" Vented Tipless Golf Umbrella",categorisation + category_/_sub category,Outdoor & Leisure,1
NIConcept,UM1002,"21"" Recycled Tipless Umbrella",categorisation + category_/_sub category,Outdoor & Leisure,1
NIConcept,WR1001,Wander & Roam Compression Packing Cube Set,categorisation + category_/_sub category,Bags,1
NIConcept,WR1002,Wander & Roam Organiser Case,categorisation + category_/_sub category,Bags,1
NIConcept,WR1003,Wander & Roam Packable Travel Duffel Bag,categorisation + category_/_sub category,Bags,1
NIConcept,WR1004,Wander & Roam Luggage Tag w/ AirTag Holder,categorisation + category_/_sub category,Outdoor & Leisure,1
NIConcept,WR1005,Wander & Roam Travel Backpack,categorisation + category_/_sub category,Bags,1
NIConcept,ZM1007,Zoom Checkpoint-Friendly Compu-Backpack 16L,categorisation + category_/_sub category,Bags,1
NIConcept,ZM1010,Zoom Power Stretch Compu-Backpack 18L,categorisation + category_/_sub category,Bags,1
NIConcept,ZNS1001,Zip + Sip Drink Bottle,categorisation + category_/_sub category,Drinkware,1
PromoBrands,A1500,Mall Manicure set,Category 1,Health & Wellness / Personal Care,1
PromoBrands,A1501,Bamboo Paddle Nail File,Category 3,Eco+ Collection,1
PromoBrands,A1501,Bamboo Paddle Nail File,Category 1,Health & Wellness / Personal Care,1
PromoBrands,A1501,Bamboo Paddle Nail File,Category 4,Trending,1
PromoBrands,A1716,Vinifera Aerator,Category 1,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,A1716,Vinifera Aerator,Category 2,Outdoor & Leisure / Picnic Sets & Accessories,1
PromoBrands,A3053,Corsa Gunmetal Keychain,Category 1,Keychains / Metal,1
PromoBrands,A3058,Anello Gunmetal Keychain,Category 1,Keychains / Metal,1
PromoBrands,A3067,Apri Gunmetal Keychain,Category 1,Keychains / Keychains,1
PromoBrands,A3071,Casa Gunmetal Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4053,The Corsa Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4058,Anello Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4067,Apri Keychain,Category 2,Keychains / Bottle Openers,1
PromoBrands,A4067,Apri Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4071,Casa Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4087,Axil Rectangle Keychain,Category 2,Keychains / Bottle Openers,1
PromoBrands,A4087,Axil Rectangle Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4088,Axil Round Keychain,Category 1,Keychains / Metal,1
PromoBrands,A4200,Amsterdam Recycled Leather Keyring,Category 1,Keychains,1
PromoBrands,A4201,London Recycled Leather Keyring,Category 3,Eco+ Collection,1
PromoBrands,A4201,London Recycled Leather Keyring,Category 1,Keychains,1
PromoBrands,A7006,The Carbon Fibre Keychain,Category 1,Keychains / Metal,1
PromoBrands,A7103,The Damiano Keychain,Category 1,Keychains / Metal,1
PromoBrands,A7306,The Westfield Keychain,Category 1,Keychains / Metal,1
PromoBrands,AM1,Admats,Category 1,Australian Made / Banners & Bar Runners,1
PromoBrands,AM1,Admats,Category 3,Australian Made / Mouse & Counter Mats,1
PromoBrands,AM1,Admats,Category 2,Legendary Range,1
PromoBrands,B100,Complete Magnetic Wooden Badge,Category 2,Eco+ Collection,1
PromoBrands,B100,Complete Magnetic Wooden Badge,Category 1,Tradeshow,1
PromoBrands,B102,PEVA Reusable Food Storage Bag (21.5cm x 12cm),Category 2,Bags / Food Storage,1
PromoBrands,B102,PEVA Reusable Food Storage Bag (21.5cm x 12cm),Category 1,Bags / Grocery,1
PromoBrands,B103,PEVA Reusable Food Storage Bag (215mm x 180mm),Category 2,Bags / Food Storage,1
PromoBrands,B103,PEVA Reusable Food Storage Bag (215mm x 180mm),Category 1,Bags / Grocery,1
PromoBrands,B104,PEVA Reusable Food Storage Bag (260mm x 200mm),Category 2,Bags / Food Storage,1
PromoBrands,B104,PEVA Reusable Food Storage Bag (260mm x 200mm),Category 1,Bags / Grocery,1
PromoBrands,B105,Aroma Coffee Coasters,Category 1,Eco+ Collection,1
PromoBrands,B105,Aroma Coffee Coasters,Category 2,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,B106,Bamboo Hairbrush,Category 1,Eco+ Collection,1
PromoBrands,B106,Bamboo Hairbrush,Category 2,Health & Wellness / Personal Care,1
PromoBrands,B108,Ozi Bamboo Paddle Board,Category 1,Eco+ Collection,1
PromoBrands,B108,Ozi Bamboo Paddle Board,Category 4,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,B108,Ozi Bamboo Paddle Board,Category 2,Home & Entertainment / Cheeseboards & Serveware,1
PromoBrands,B108,Ozi Bamboo Paddle Board,Category 3,Outdoor & Leisure / Picnic Sets & Accessories,1
PromoBrands,B109,Trey Bamboo Cutting Board,Category 1,Eco+ Collection,1
PromoBrands,B109,Trey Bamboo Cutting Board,Category 4,Home & Entertainment / Barware & Wine Accessories,1
PromoBrands,B109,Trey Bamboo Cutting Board,Category 2,Home & Entertainment / Cheeseboards & Serveware,1
PromoBrands,B109,Trey Bamboo Cutting Board,Category 3,Outdoor & Leisure / Picnic Sets & Accessories,1
PromoBrands,B110,Obilia Bamboo Chopping Board,Category 1,Eco+ Collection,1
PromoBrands,B110,Obilia Bamboo Chopping Board,Category 4,Home & Entertainment / Barware & Wine Accessories,1
